Age;Work_Type;Marital_Status;Level_Education;Delinquent_Credit;Housing_Credit;Personal_Credit;Contact_Month;Contact_Day_Week;Call_Duration;Number_Calls
23;2;2;1;0;0;0;11;2;4;4
20;2;1;1;1;0;0;12;3;5;3
35;8;0;2;0;0;1;11;1;2;4
21;9;1;3;1;0;0;11;5;4;5
30;3;1;1;1;0;1;2;5;2;3
32;4;0;1;0;0;0;4;4;3;1
36;4;2;2;0;0;0;8;4;4;5
26;3;2;3;1;0;1;7;5;4;1
22;6;0;0;1;1;1;2;2;4;3
28;7;0;0;1;1;1;7;5;2;5
48;2;0;0;1;0;1;5;4;2;5
47;3;1;2;1;1;0;4;3;3;4
21;5;1;1;0;0;0;6;4;3;2
23;8;0;0;0;1;0;8;5;1;3
24;7;1;2;0;1;1;2;4;5;1
34;10;1;1;0;1;0;6;3;1;2
43;0;0;1;0;1;0;6;4;1;3
41;8;0;3;0;0;0;2;4;5;3
31;1;2;0;1;1;1;10;1;3;3
55;10;2;2;1;0;0;5;4;2;5
23;9;1;2;1;0;0;11;5;3;5
24;6;1;1;0;0;1;7;5;5;3
21;2;0;1;0;1;1;10;4;5;3
20;6;0;0;1;1;1;5;5;1;4
23;6;0;0;0;0;0;9;5;5;5
20;7;1;1;1;1;1;3;5;2;4
46;7;0;1;1;1;1;9;4;1;2
23;5;2;1;1;0;0;12;2;6;4
23;3;0;1;0;1;1;2;3;1;4
45;4;0;3;1;0;0;10;2;2;2
60;3;2;3;1;0;0;8;2;1;5
24;9;2;0;1;1;1;11;4;3;4
43;6;2;3;1;0;0;9;3;3;3
45;9;2;3;0;1;1;4;5;5;3
31;10;2;3;0;0;1;5;3;3;4
49;5;0;1;0;1;1;12;4;2;5
21;0;1;2;0;1;1;7;3;4;5
59;0;2;3;0;1;0;11;2;5;3
21;6;1;3;1;0;1;3;1;2;4
39;10;0;3;0;1;0;6;3;2;5
28;7;0;2;0;1;1;5;1;2;1
31;4;0;2;0;0;1;11;2;3;5
39;0;1;2;0;1;0;3;3;6;4
25;7;0;2;0;1;0;11;2;5;1
47;10;0;3;1;1;0;3;1;4;3
24;6;2;1;1;1;0;9;1;2;3
34;2;1;3;0;0;0;11;2;3;3
39;6;0;0;0;0;0;5;3;2;3
23;10;0;1;1;1;1;3;3;5;4
49;9;1;1;0;0;1;2;5;2;4
46;6;2;3;0;0;0;7;1;3;2
46;9;2;3;1;0;1;9;2;4;2
59;2;0;3;1;1;0;6;4;3;1
28;10;2;0;0;1;0;7;3;1;2
35;9;1;0;1;0;1;6;5;3;2
42;3;0;0;1;0;0;8;3;4;3
20;8;2;2;0;0;1;7;3;5;4
36;1;2;2;0;1;1;5;4;6;3
29;6;2;0;1;1;1;7;4;1;4
30;8;0;3;1;1;1;10;5;3;2
31;1;0;3;0;1;1;7;2;5;3
45;1;0;1;1;0;0;8;3;3;2
36;1;0;0;0;1;0;9;3;3;3
60;6;1;3;0;0;1;3;2;4;4
49;6;2;2;0;0;0;2;5;4;3
29;0;2;3;0;0;0;2;2;6;2
35;7;1;2;1;0;0;11;5;1;4
44;1;2;0;1;0;0;4;1;1;1
22;3;1;0;1;1;0;7;3;6;5
51;8;2;3;1;1;1;4;1;5;5
31;7;1;3;0;0;1;4;3;1;2
42;4;2;3;1;1;1;2;3;2;1
36;10;1;2;1;1;0;10;5;6;2
27;0;1;0;1;0;1;3;2;2;3
46;0;0;3;0;1;0;6;4;5;3
37;9;2;0;1;0;0;3;3;2;4
20;4;1;3;1;0;1;10;4;5;1
40;5;0;2;1;0;0;12;3;4;4
50;8;0;2;0;0;0;2;5;1;5
29;1;0;1;0;1;0;6;3;5;1
43;2;1;3;0;1;1;3;5;5;5
37;3;2;3;0;1;1;8;2;6;1
26;4;2;2;0;1;0;11;3;2;1
58;8;1;1;1;0;1;7;1;5;2
35;4;1;2;0;1;0;11;1;3;5
32;9;1;0;0;1;1;5;4;4;3
59;1;1;1;1;0;1;6;5;4;4
31;3;2;1;0;0;0;7;1;5;3
40;1;1;3;0;0;0;5;1;1;3
27;8;1;3;0;1;0;7;5;2;2
34;2;2;2;1;1;0;6;4;5;3
20;5;2;3;0;0;0;6;5;4;3
53;4;0;0;1;1;1;5;1;2;2
44;7;2;1;1;1;0;2;1;5;1
25;9;0;0;0;0;0;5;5;4;3
23;6;1;2;1;1;1;9;3;1;3
49;10;2;0;0;1;0;4;2;3;1
40;8;2;3;0;0;0;5;4;6;2
30;9;0;2;0;1;0;11;3;3;1
20;1;0;2;0;0;0;5;4;2;5
54;2;1;1;1;0;0;8;1;4;1
54;7;0;2;0;0;1;11;2;3;4
28;1;1;0;1;1;1;8;3;4;1
31;4;0;3;1;1;1;6;3;2;3
38;10;1;0;0;0;0;6;3;6;4
21;2;1;3;1;1;1;11;3;2;2
35;3;1;3;1;1;0;12;5;5;5
54;9;0;2;0;0;1;6;4;3;4
24;4;0;3;0;1;1;8;5;4;3
49;5;2;3;0;0;1;2;3;1;3
29;10;1;2;1;1;0;4;5;6;5
21;0;0;3;1;0;0;11;4;5;1
60;4;1;3;1;0;0;4;3;6;2
31;3;1;1;0;1;0;3;1;3;5
33;1;2;1;0;0;0;4;3;3;3
22;4;0;2;0;0;1;2;3;5;2
45;7;1;1;0;0;0;10;5;3;2
25;0;1;0;1;0;0;8;1;3;1
55;3;1;2;0;1;0;10;3;4;1
45;10;2;3;1;1;1;2;5;4;4
36;9;0;0;1;1;1;10;2;5;3
37;8;1;2;0;1;0;7;1;5;3
43;5;0;2;1;1;0;3;1;5;5
59;3;1;2;1;0;1;12;2;1;5
56;6;0;3;1;1;1;5;4;1;4
48;3;0;2;1;0;1;11;2;6;5
53;0;2;2;0;0;1;7;5;6;2
24;7;1;1;0;0;0;4;4;3;1
42;6;1;2;1;0;0;8;1;6;4
27;2;0;3;0;0;1;7;4;5;3
53;4;0;1;1;1;1;8;4;5;4
32;2;0;2;1;1;1;9;5;3;4
40;5;2;1;0;0;1;5;2;4;4
56;0;2;3;0;1;1;9;4;5;2
48;9;1;3;0;1;0;3;3;5;4
25;6;1;1;1;0;1;4;3;4;4
42;2;0;1;1;0;1;9;3;2;1
48;1;2;2;1;1;1;5;2;5;3
58;3;1;1;1;1;1;10;3;6;4
29;3;1;0;1;0;1;8;3;1;4
59;10;1;2;0;0;1;10;5;1;4
50;7;2;1;1;0;1;9;4;2;5
41;9;2;0;1;0;0;8;1;5;1
37;0;1;2;0;0;1;8;1;2;4
51;0;0;2;1;1;1;7;2;1;3
24;3;0;3;1;1;0;10;2;5;3
37;4;0;2;1;0;1;7;2;3;3
57;4;2;0;0;0;1;9;5;3;4
42;3;0;2;0;0;1;10;4;3;4
46;7;0;2;0;1;1;7;3;4;5
24;6;1;0;1;1;0;5;5;2;2
56;1;2;2;0;1;0;10;3;2;2
38;0;1;2;0;0;1;10;4;4;4
45;5;2;3;1;1;1;9;2;5;3
43;0;2;1;1;0;1;8;3;6;2
45;7;2;0;1;0;1;7;5;2;3
55;2;2;2;0;1;1;11;3;1;3
48;6;0;0;1;0;1;6;3;2;1
50;0;0;1;1;1;0;7;2;3;4
35;9;2;0;1;1;1;10;3;5;2
58;7;2;3;0;1;0;3;3;6;2
49;9;1;3;1;0;1;3;5;6;4
31;6;2;0;1;1;0;9;2;6;3
34;8;1;3;0;0;0;4;4;3;4
20;4;1;0;1;1;0;11;1;5;3
23;9;1;0;0;0;1;8;5;1;1
42;2;1;2;1;0;0;3;4;6;4
38;0;0;3;0;0;0;6;5;1;5
39;5;1;1;1;1;1;11;1;5;2
51;9;0;3;0;1;0;2;1;3;4
36;5;2;1;0;0;0;9;2;4;1
30;9;2;0;0;0;0;3;1;3;1
33;10;1;1;1;1;1;12;4;1;4
36;1;2;0;1;1;1;2;4;3;4
43;8;0;3;0;0;1;3;3;1;4
55;10;2;2;1;0;1;4;1;5;1
53;2;0;3;1;0;0;10;4;5;2
31;2;2;2;0;1;0;11;2;3;3
22;4;2;1;1;0;0;9;3;4;1
48;5;0;2;1;1;0;9;3;1;1
46;10;1;1;0;0;1;6;4;1;5
28;10;2;1;1;1;0;5;5;3;4
58;2;1;0;0;0;0;5;1;5;4
37;3;2;2;1;1;0;11;1;1;2
31;7;1;0;1;0;0;4;3;6;2
51;2;1;0;1;0;1;12;5;6;3
58;9;2;0;1;0;0;12;2;1;2
22;8;2;2;1;1;0;4;2;6;2
27;2;1;1;0;0;1;7;2;4;4
22;3;1;0;0;0;1;7;5;4;5
40;7;2;0;1;1;0;7;2;4;5
50;4;2;1;0;0;1;12;3;6;3
36;9;1;3;1;1;0;8;5;3;4
57;2;0;2;1;0;1;9;5;6;1
35;10;1;2;0;0;0;7;5;5;2
30;1;1;1;0;0;1;10;1;5;1
31;10;0;1;0;1;1;7;1;3;2
22;10;1;3;0;0;1;6;2;5;2
28;2;0;2;1;1;1;3;2;3;3
54;10;1;3;1;0;1;2;5;3;4
38;1;2;0;1;1;0;7;2;4;5
32;10;0;1;0;1;1;8;3;5;4
55;7;0;2;0;0;1;8;4;4;3
30;5;2;0;0;0;0;6;5;4;2
39;10;0;3;1;1;1;3;5;4;5
48;7;0;1;1;0;1;6;2;3;3
48;5;0;0;1;0;0;5;3;5;1
56;2;2;1;0;1;0;11;4;1;5
55;0;2;2;0;0;1;2;5;1;5
44;1;2;1;0;0;0;2;1;6;1
35;8;2;3;0;1;0;2;5;1;2
33;8;2;0;0;0;1;7;4;5;4
33;9;1;1;0;0;1;11;4;5;1
21;10;2;2;0;1;1;6;4;4;5
39;5;0;3;0;0;0;9;1;3;4
58;3;1;3;0;1;1;7;3;6;3
49;0;2;0;1;0;1;4;1;4;4
54;10;1;1;0;1;0;6;1;4;5
23;1;2;2;0;0;0;8;2;1;5
24;1;0;0;1;1;0;9;4;6;2
20;6;1;0;0;0;0;11;3;2;3
52;7;0;1;1;0;0;4;1;1;3
51;2;2;1;1;0;0;6;4;3;5
31;4;0;2;0;0;1;7;3;4;5
48;4;2;3;0;1;1;9;2;3;4
31;4;0;0;1;1;1;8;4;4;4
26;8;0;3;0;1;0;6;3;5;3
51;2;0;2;1;1;1;4;4;4;3
46;6;1;0;1;1;1;11;2;1;4
50;3;2;1;0;1;1;12;3;3;1
27;9;2;2;0;1;1;12;3;4;4
51;7;2;0;1;1;0;5;4;4;5
26;9;1;2;1;0;1;3;2;1;5
33;10;1;0;0;0;1;7;4;1;2
41;6;1;3;1;0;0;7;3;3;1
24;5;0;1;1;0;0;10;1;3;2
60;10;0;2;0;1;1;4;5;1;5
30;0;0;1;0;0;1;7;5;6;3
31;8;2;1;0;1;1;3;3;4;2
31;9;1;1;0;0;1;12;5;5;1
21;4;1;0;1;1;1;6;3;6;1
60;7;0;0;0;1;0;5;4;5;4
25;1;1;2;1;1;1;11;5;4;1
47;4;1;3;1;0;0;2;2;1;3
39;6;2;0;0;1;0;7;5;6;1
20;2;1;2;1;1;0;11;4;3;3
28;5;0;0;0;0;1;10;2;2;3
21;9;0;1;0;0;0;10;3;1;1
36;5;2;0;0;1;1;3;4;6;2
31;6;1;1;1;1;1;11;5;1;1
20;2;1;1;0;1;1;7;2;6;5
42;8;1;0;1;0;1;12;5;5;5
44;3;0;0;0;1;0;4;3;5;2
59;7;2;2;0;0;1;6;3;1;2
52;6;1;0;1;1;1;8;2;5;5
27;9;1;0;0;0;1;9;4;2;3
33;3;2;3;1;1;1;7;1;6;2
52;0;0;1;0;0;0;12;4;4;1
50;5;0;0;0;0;0;2;2;4;5
60;3;2;3;0;1;1;6;1;5;3
35;5;0;3;0;1;0;7;2;2;1
47;3;2;0;0;0;1;5;5;6;1
36;4;0;2;1;0;1;9;4;1;5
26;7;2;3;0;0;1;10;3;2;1
21;10;0;3;1;1;1;11;4;3;3
47;4;2;0;1;0;1;2;2;4;3
25;7;0;3;0;1;1;11;4;2;4
21;10;0;0;0;1;1;3;2;5;1
33;2;0;1;0;1;1;4;2;3;1
36;5;1;3;1;0;0;10;2;2;2
23;4;1;2;1;0;1;8;3;4;3
47;1;1;1;0;0;0;2;3;6;5
33;8;0;3;1;0;0;11;3;6;4
55;3;0;1;0;1;0;5;1;1;4
23;7;0;1;0;0;1;4;5;5;3
41;5;1;3;0;0;0;4;3;3;2
43;3;0;3;0;1;1;5;4;6;5
21;1;2;0;0;0;1;7;3;6;4
21;4;2;3;0;1;1;12;4;4;4
45;6;2;2;1;1;1;11;3;5;1
52;1;1;3;0;1;1;9;5;3;3
23;1;0;0;1;0;1;8;4;6;3
37;1;1;2;1;1;1;5;2;6;5
27;10;1;2;0;1;0;6;3;5;5
47;4;2;0;0;1;0;6;3;6;5
24;5;1;3;1;1;0;2;1;2;3
40;6;0;2;0;0;1;3;1;4;3
42;0;0;2;0;0;0;4;2;2;2
33;0;0;1;1;0;1;12;5;2;1
33;6;0;0;1;1;1;11;3;5;5
46;7;1;1;0;0;0;6;4;1;2
25;6;2;3;0;1;1;8;4;2;2
40;0;1;2;0;0;1;8;5;5;5
20;9;2;1;0;0;0;4;3;1;3
35;6;0;2;1;1;0;2;5;3;3
29;2;2;2;0;0;1;7;3;4;4
53;8;1;3;0;1;1;5;5;5;3
42;0;2;3;1;0;0;2;4;4;1
23;4;2;0;0;1;0;6;5;6;4
54;9;1;1;1;0;1;2;5;4;4
37;6;1;3;0;0;1;5;5;2;5
26;9;2;0;1;1;0;3;2;5;4
38;8;2;1;1;0;0;12;3;1;2
50;4;0;3;1;0;0;5;4;4;1
57;6;2;0;0;0;0;6;5;6;4
35;10;2;2;1;1;0;10;5;6;2
29;1;0;3;0;1;1;2;3;6;3
33;8;2;0;0;1;0;7;3;5;2
30;1;2;0;0;1;1;7;1;4;3
48;7;1;2;1;1;0;9;3;6;3
32;7;0;2;1;1;0;8;1;3;5
59;8;1;1;0;0;1;6;1;6;3
45;3;1;3;1;1;0;12;2;3;1
21;3;1;1;0;1;0;6;2;5;2
23;7;2;2;0;0;0;3;4;3;5
48;10;2;3;0;1;0;7;5;3;1
52;5;0;0;1;1;1;2;3;3;4
31;10;0;0;0;0;0;12;2;3;3
26;0;0;2;1;0;1;4;5;4;5
32;4;1;3;1;1;1;7;2;2;4
32;2;2;1;1;0;0;10;4;5;4
20;2;0;1;0;0;0;6;5;3;3
51;2;1;3;1;0;1;6;1;5;2
30;9;1;1;1;0;0;8;5;6;4
32;5;1;2;1;1;0;4;3;3;1
54;9;0;1;1;1;1;4;4;2;3
32;8;2;1;1;1;0;8;5;4;4
40;4;2;3;1;1;0;2;1;1;1
31;1;2;0;1;1;1;12;3;1;5
36;10;1;1;1;0;1;7;2;5;5
29;7;2;2;0;1;1;2;1;3;5
51;3;2;3;0;0;0;8;1;4;2
44;10;2;0;1;0;0;7;5;5;3
32;4;1;0;0;1;1;6;1;3;3
47;10;1;3;0;1;1;11;3;4;1
34;9;1;3;0;0;0;12;4;6;2
58;8;1;0;0;0;0;10;3;3;4
43;5;0;0;1;0;1;11;3;6;4
30;10;1;3;0;1;1;7;3;3;4
23;7;2;3;1;1;1;7;4;4;4
47;6;1;1;0;0;1;8;2;6;3
42;10;1;2;0;0;0;6;5;6;2
34;0;2;0;1;1;1;8;4;6;1
46;5;2;1;0;0;0;8;3;3;2
33;8;0;3;0;1;0;9;4;1;4
45;8;1;3;1;1;0;11;5;6;4
23;2;0;2;1;1;0;8;3;4;4
50;4;2;0;0;0;1;6;5;1;5
58;7;0;2;1;0;1;10;2;6;2
25;3;1;0;1;1;0;4;2;5;3
53;6;1;1;1;1;0;9;2;6;4
51;10;0;0;0;0;0;5;1;3;4
59;8;0;3;0;0;0;4;2;5;3
34;3;2;1;1;1;1;5;1;4;2
20;0;1;2;1;1;1;3;3;3;4
21;0;0;0;0;0;1;3;5;6;2
21;3;0;3;1;0;0;10;2;3;5
21;4;1;1;1;1;0;4;4;3;4
33;7;2;3;0;0;0;2;4;6;4
28;1;0;1;1;1;1;8;3;3;1
21;3;1;2;0;0;1;4;5;1;1
41;7;2;2;1;1;1;8;1;3;5
37;9;1;0;0;0;0;6;4;4;1
48;1;0;0;0;0;0;3;4;6;4
56;9;1;1;1;1;1;6;3;3;3
22;8;1;1;0;0;1;7;5;2;1
26;4;2;2;1;0;1;11;3;4;3
20;9;2;0;0;0;0;6;5;6;4
25;2;2;0;1;0;0;9;1;3;4
55;3;2;1;0;0;1;6;1;1;4
33;7;0;3;0;1;0;10;1;5;3
45;2;2;0;0;0;1;8;3;6;1
59;8;0;1;0;1;1;3;5;5;3
56;1;2;3;0;1;0;6;1;3;2
34;7;2;1;0;1;0;3;4;4;5
54;5;0;0;0;1;1;3;4;1;2
48;6;2;3;1;1;1;6;3;3;1
48;2;1;1;0;1;1;6;5;4;1
42;1;0;2;0;1;1;9;3;2;5
58;3;0;3;1;0;1;3;4;4;4
56;7;1;3;0;1;0;12;2;3;3
41;8;1;1;1;0;1;8;5;1;4
22;5;2;1;0;0;1;12;3;2;4
46;7;2;3;1;1;0;7;3;4;3
41;7;1;0;0;0;1;5;1;5;3
26;8;0;0;1;0;1;7;4;5;4
39;2;2;0;0;1;1;5;3;3;5
23;2;0;3;1;1;0;4;4;2;4
37;2;1;0;1;0;1;11;2;4;4
24;4;1;0;1;0;1;11;4;4;4
46;8;1;3;0;1;1;7;2;2;5
30;6;1;2;0;0;0;10;5;1;3
35;5;2;0;1;0;1;6;1;2;1
32;0;0;2;1;1;0;9;1;2;5
42;1;0;3;0;0;0;10;4;5;4
55;6;2;3;1;0;0;5;3;3;1
33;4;1;2;1;0;1;5;2;6;1
24;10;2;3;1;1;1;8;4;2;3
46;0;0;1;1;0;0;12;2;2;5
27;7;1;0;1;1;0;10;3;4;2
47;10;1;0;0;1;1;5;5;2;2
28;0;1;0;0;0;0;7;3;3;3
37;7;1;1;0;1;1;3;5;2;4
35;5;1;2;0;0;1;8;5;6;5
23;6;2;1;1;1;1;8;4;4;4
27;10;2;3;1;0;1;4;2;3;2
56;2;0;2;0;1;0;11;4;5;3
58;5;2;2;0;1;0;2;1;2;1
37;7;1;1;0;1;1;3;5;6;3
33;1;0;2;1;0;0;9;3;1;1
37;4;2;2;0;0;1;8;4;3;1
60;6;0;0;0;0;1;9;2;3;2
27;7;0;2;1;1;0;5;5;1;3
29;9;1;1;0;0;0;10;1;2;1
24;1;2;2;0;0;0;5;1;4;4
43;2;2;3;0;0;1;10;5;4;4
27;1;2;1;1;0;1;11;2;6;5
59;7;2;1;1;0;1;5;2;2;4
45;10;2;2;0;0;0;3;5;1;1
50;7;1;0;0;0;0;4;5;2;4
29;9;0;0;1;1;1;11;5;6;2
24;8;1;2;1;0;1;7;4;2;5
33;5;2;3;0;1;0;9;1;2;2
59;8;2;2;0;0;0;7;4;3;4
22;7;0;0;1;0;0;11;2;2;1
36;3;2;2;1;1;0;9;1;3;4
48;4;0;0;0;1;1;8;1;3;3
21;1;1;0;0;1;0;6;3;4;2
25;1;1;1;1;1;1;9;4;5;4
51;10;1;1;1;0;0;2;4;4;5
49;8;1;1;0;0;0;9;3;1;5
37;8;2;2;1;1;0;3;5;1;2
25;9;2;1;0;0;1;2;4;6;2
45;7;2;1;1;0;1;2;4;3;2
21;3;2;0;0;0;0;2;3;5;1
54;6;1;1;1;0;0;7;2;3;5
32;4;1;3;1;1;0;11;3;1;4
38;5;1;2;1;0;0;11;5;1;3
29;1;0;1;1;1;0;12;3;4;5
31;6;2;0;1;1;0;10;2;3;4
58;0;0;3;1;0;0;7;5;4;4
30;1;1;3;1;0;1;6;2;2;1
44;0;0;2;1;0;1;7;1;1;5
32;6;0;0;0;1;1;7;3;1;5
52;0;0;2;0;0;1;2;1;4;3
21;4;2;3;0;0;0;12;1;6;2
37;1;0;2;1;0;0;9;1;6;3
25;7;0;2;0;0;0;11;4;6;1
35;0;1;1;1;1;0;3;1;3;2
52;0;0;2;1;0;0;10;2;5;4
37;2;2;2;1;0;0;8;4;1;5
24;5;0;0;0;0;0;6;4;1;1
41;0;2;3;1;0;1;4;1;3;4
55;2;0;1;0;0;1;6;3;3;1
56;4;1;1;0;1;0;6;3;4;5
44;7;0;2;1;0;0;9;5;2;2
59;6;2;2;1;1;1;11;2;6;5
35;0;0;2;1;0;0;9;3;3;5
34;6;1;0;1;0;0;11;3;1;3
20;3;0;2;1;1;0;3;3;6;1
54;10;2;3;0;1;1;11;4;2;2
28;4;1;1;1;1;1;4;5;5;5
60;9;0;1;0;1;0;5;4;6;5
58;10;1;0;1;1;0;4;5;4;5
20;4;1;1;1;0;0;4;2;2;1
20;2;2;0;1;1;1;8;5;2;5
59;5;0;3;1;1;1;10;3;3;3
42;4;2;2;1;1;1;4;1;1;4
22;0;2;1;1;1;0;12;1;5;4
39;0;0;1;0;1;0;6;4;3;3
55;2;2;0;0;1;0;2;3;5;3
46;10;1;2;0;1;1;2;3;2;3
52;1;2;2;1;0;0;6;1;5;4
37;4;1;2;0;0;1;8;5;4;4
35;5;1;0;1;1;0;9;2;5;3
33;10;1;0;0;0;0;4;1;4;2
41;1;0;1;0;0;1;10;4;1;2
50;1;2;2;0;1;1;5;4;5;1
39;6;2;2;0;0;0;11;1;6;1
40;6;1;2;0;1;1;11;2;1;3
31;3;1;0;1;0;1;9;1;6;4
27;8;0;1;1;1;1;9;4;4;3
33;3;0;2;1;1;0;5;1;4;1
27;9;1;2;1;1;0;4;2;4;1
37;5;0;0;1;1;1;11;2;3;2
21;8;0;0;1;1;0;5;1;4;3
58;3;1;3;0;1;1;8;1;4;1
21;10;0;2;0;0;0;8;4;5;1
28;3;1;2;0;0;1;9;4;2;1
45;0;0;0;0;0;1;5;4;2;1
57;3;1;0;1;0;0;11;5;1;3
35;10;2;1;1;0;1;3;1;4;4
30;1;1;0;1;1;1;4;3;6;3
50;4;2;1;1;0;0;5;4;4;4
37;5;0;3;0;0;0;11;5;5;1
43;3;0;1;1;1;1;4;1;4;2
27;8;2;1;0;1;0;6;5;3;1
27;6;0;1;0;0;0;11;1;5;3
33;10;1;2;1;0;1;8;3;6;5
27;10;1;0;1;0;0;10;3;1;4
21;3;0;1;1;0;1;6;2;2;3
39;0;2;3;0;1;1;3;1;5;3
22;0;2;3;0;1;0;7;3;2;5
42;7;2;0;1;0;0;5;3;1;3
44;10;0;3;0;1;1;3;5;2;2
39;0;0;0;1;1;1;10;3;6;1
22;10;0;0;1;1;1;10;1;1;5
20;4;1;1;1;0;1;12;4;2;4
32;6;0;0;1;0;1;12;2;1;3
29;10;2;3;1;0;0;3;2;6;2
52;8;1;3;0;0;0;8;2;1;3
47;9;1;0;0;0;0;6;1;6;5
34;7;1;1;1;1;0;2;3;1;2
30;4;1;0;0;1;1;3;4;6;5
44;3;2;0;0;0;1;2;5;5;2
35;5;1;0;1;0;0;2;1;3;4
40;2;0;2;1;1;0;9;4;5;1
48;3;1;2;0;0;1;2;2;5;4
22;8;1;3;1;0;1;3;4;1;3
35;0;1;1;1;0;0;5;3;6;5
35;6;2;2;0;1;0;8;4;2;3
34;8;1;2;1;0;0;8;1;1;5
50;2;2;1;0;1;1;6;4;1;3
46;4;1;0;0;1;1;3;5;2;3
50;2;2;3;0;0;0;5;1;6;4
53;5;1;1;0;1;0;3;4;6;2
32;1;1;1;1;1;0;5;4;6;2
56;10;2;1;0;0;1;5;4;4;4
60;8;1;3;1;1;1;12;2;6;2
31;10;0;0;1;0;0;12;3;4;3
60;2;2;3;0;1;1;10;4;6;3
44;8;2;3;0;0;0;11;5;3;3
36;4;0;0;0;1;0;5;4;4;5
47;7;1;3;0;0;0;3;4;5;3
22;1;0;3;0;1;1;11;1;1;1
51;0;1;1;0;1;0;5;1;2;1
26;6;2;0;0;1;0;5;5;4;3
55;2;2;1;0;1;0;11;4;4;5
44;9;2;0;0;0;0;12;5;2;1
42;6;0;1;0;1;0;2;1;6;2
56;0;2;1;0;1;0;7;5;3;5
28;8;0;3;1;0;1;2;1;4;3
53;6;0;3;0;1;1;4;3;2;1
54;10;2;3;1;1;0;5;2;5;2
28;6;1;3;1;1;1;4;5;5;1
32;3;2;3;1;1;1;6;4;1;4
39;3;2;2;0;1;0;10;2;3;1
47;5;1;1;0;0;0;4;1;6;5
42;3;0;0;1;1;0;12;5;6;2
21;5;0;2;1;0;0;10;5;2;3
28;0;0;3;0;0;1;5;5;5;2
31;1;2;0;1;1;1;12;5;1;5
32;3;1;0;1;1;1;10;1;5;1
56;10;0;1;0;0;1;6;4;6;1
37;2;2;2;1;1;0;2;4;5;4
30;2;1;0;0;0;1;3;2;4;1
45;9;1;1;0;1;0;9;1;1;5
58;2;2;1;0;0;0;9;4;2;2
29;8;2;1;0;1;1;8;4;4;4
40;3;0;3;1;0;0;7;1;6;5
37;9;2;0;1;1;0;3;2;6;1
35;3;1;3;0;0;0;11;3;1;5
50;7;0;3;1;1;1;12;1;2;5
32;9;1;0;0;1;0;2;1;6;4
48;5;2;1;0;1;1;6;5;2;3
26;9;1;2;0;0;0;2;5;6;2
55;3;2;0;0;0;1;11;3;3;5
26;1;2;2;0;1;0;10;2;2;3
42;1;1;3;1;0;0;2;3;4;1
39;3;0;0;1;1;0;3;2;2;3
34;0;0;1;0;1;0;10;1;3;4
55;2;0;1;1;1;0;7;1;1;5
30;9;2;1;0;0;0;8;3;4;3
31;0;2;0;1;1;0;2;3;2;2
34;5;1;2;0;0;1;12;3;3;4
38;0;2;0;1;0;1;11;1;5;5
59;0;2;3;0;0;0;8;1;1;4
40;1;1;3;1;0;1;3;3;6;4
24;8;1;2;1;1;1;5;3;4;3
41;0;1;3;0;0;1;5;2;3;5
49;2;2;3;1;1;0;3;5;2;2
38;0;2;0;0;1;0;5;5;2;2
26;7;0;3;0;1;0;8;1;3;1
36;5;0;0;0;0;1;4;2;2;2
23;4;1;0;1;0;1;7;1;4;5
45;7;2;0;0;1;1;8;2;1;1
21;4;1;3;0;1;0;9;1;2;2
51;2;2;2;0;0;0;11;4;2;2
45;1;0;1;1;0;1;7;5;1;1
52;9;1;1;0;1;1;5;3;4;2
25;1;0;0;0;0;1;2;2;4;2
60;0;2;2;0;1;0;2;5;1;2
52;2;1;2;0;0;0;3;2;1;3
40;7;0;0;0;1;0;7;5;1;3
53;3;1;3;0;1;1;8;1;1;3
45;6;1;3;1;1;1;3;2;2;1
54;9;1;1;0;1;0;11;4;1;4
50;4;1;0;1;1;0;2;5;1;3
28;2;2;2;1;1;1;4;3;2;3
49;10;2;3;0;1;0;11;2;6;1
30;6;1;0;1;1;0;7;4;1;1
40;4;0;2;0;0;1;4;3;3;1
43;10;2;3;1;1;1;8;2;6;1
33;8;1;1;0;1;0;12;2;2;3
55;10;0;3;1;1;1;3;3;5;3
30;5;0;3;1;1;0;4;1;3;2
40;6;2;2;0;0;1;3;5;2;2
49;7;2;0;1;0;1;5;1;4;5
55;2;0;2;0;0;1;6;2;5;3
54;10;0;0;1;1;0;11;4;1;4
32;9;0;3;0;1;1;8;3;2;4
52;1;0;3;0;1;0;6;2;2;5
43;5;0;1;0;0;0;2;5;6;2
31;5;2;1;0;0;1;3;1;6;1
60;4;2;2;1;0;0;10;1;5;5
39;4;1;2;0;0;1;11;5;1;3
37;1;1;2;1;0;0;9;4;1;1
60;4;2;1;0;1;0;9;2;3;5
20;10;0;3;0;1;1;7;5;4;3
57;5;2;1;1;0;1;8;4;5;1
23;3;1;0;0;0;1;8;1;2;4
30;9;0;1;1;0;0;12;1;2;1
43;4;1;2;0;1;0;6;1;1;3
30;1;1;0;0;1;0;10;3;3;1
22;1;0;3;1;1;1;7;5;4;2
32;1;0;3;0;1;0;3;3;1;2
24;2;0;0;1;1;1;7;2;4;5
38;2;0;0;1;0;0;6;5;5;3
41;1;2;3;1;1;1;12;3;2;1
44;7;1;2;0;0;0;2;5;1;5
41;9;2;2;0;0;1;12;2;3;2
45;2;1;2;1;1;1;8;3;2;4
